2217;4.444444
2240;4.166667
74;4.000000
652;4.000000
1302;4.000000
1565;4.000000
1628;4.000000
1745;4.000000
1754;4.000000
1824;4.000000
1842;4.000000
2153;4.000000
2162;4.000000
2320;4.000000
2348;4.000000
2300;3.964286
2050;3.909091
2166;3.875000
2048;3.842105
1449;3.800000
2183;3.800000
2341;3.772727
1991;3.758621
2080;3.720000
2355;3.685714
2336;3.680851
38;3.666667
2366;3.647059
2302;3.634409
2227;3.600000
2315;3.583333
1994;3.578947
260;3.500000
1384;3.500000
2091;3.500000
2342;3.440000
48;3.333333
1795;3.333333
2059;3.333333
2110;3.333333
2181;3.333333
2187;3.333333
2323;3.333333
1715;3.294118
2241;3.285714
2299;3.267857
2322;3.263158
2278;3.250000
1914;3.200000
1984;3.176471
2119;3.142857
2129;3.142857
2303;3.130435
1692;3.079365
2066;3.075949
1828;3.062500
1733;3.027778
293;3.000000
480;3.000000
590;3.000000
635;3.000000
1201;3.000000
1347;3.000000
1403;3.000000
1490;3.000000
1799;3.000000
2062;3.000000
2078;3.000000
2114;3.000000
2116;3.000000
2149;3.000000
2291;3.000000
2313;3.000000
2335;3.000000
2357;3.000000
2377;3.000000
2117;2.960784
1195;2.941176
2304;2.916667
1452;2.900000
1652;2.857143
1568;2.833333
2160;2.833333
2121;2.818182
2098;2.800000
2214;2.800000
2318;2.785714
1901;2.777778
2198;2.777778
1653;2.769231
149;2.750000
2204;2.750000
2133;2.742857
493;2.714286
1909;2.709091
2233;2.708333
2359;2.700000
2191;2.695652
1131;2.666667
1623;2.666667
1980;2.666667
2056;2.666667
2126;2.666667
2207;2.666667
2251;2.666667
1790;2.636364
2330;2.633333
1115;2.625000
536;2.600000
772;2.600000
2035;2.600000
2221;2.600000
2226;2.600000
2244;2.600000
780;2.592593
2358;2.590164
2014;2.588235
2224;2.588235
1651;2.555556
1725;2.555556
1956;2.555556
2053;2.555556
1892;2.545455
2144;2.542857
2361;2.529412
2276;2.521739
346;2.500000
755;2.500000
886;2.500000
1295;2.500000
1639;2.500000
1757;2.500000
1827;2.500000
1946;2.500000
2019;2.500000
2141;2.500000
1993;2.470588
1406;2.444444
2123;2.444444
2378;2.444444
2220;2.437500
2021;2.434783
66;2.428571
1414;2.428571
1945;2.428571
2169;2.418605
2109;2.406250
941;2.400000
2108;2.400000
2146;2.400000
2270;2.400000
2371;2.400000
2339;2.398551
2171;2.388889
2295;2.388889
2185;2.384615
168;2.375000
2083;2.375000
1362;2.372093
1877;2.363636
1879;2.360000
963;2.333333
1948;2.333333
2041;2.333333
2334;2.333333
2184;2.323529
2369;2.312500
2375;2.300000
1437;2.296875
864;2.285714
1896;2.285714
