256;95
13;94
49;94
58;94
180;94
475;94
9;93
12;93
170;93
175;93
184;93
258;93
261;93
81;92
153;92
174;92
187;92
230;92
404;92
96;91
155;91
161;91
166;91
171;91
176;91
179;91
339;91
5;90
26;90
64;90
86;90
205;90
355;90
565;90
31;89
94;89
241;89
289;89
40;88
270;88
476;88
27;87
172;87
185;87
259;87
278;87
386;87
23;86
66;86
92;86
157;86
181;86
209;86
223;86
224;86
315;86
377;86
454;86
718;86
67;85
198;85
243;85
469;85
47;84
202;84
288;84
603;84
654;84
8;83
35;83
71;83
101;83
138;83
248;83
281;83
126;82
201;82
231;82
396;82
419;82
664;82
24;81
129;81
164;81
207;81
226;81
293;81
299;81
316;81
852;81
85;80
140;80
167;80
430;80
458;80
513;80
79;79
189;79
213;79
215;79
323;79
368;79
468;79
891;79
84;78
165;78
220;78
374;78
376;78
474;78
623;78
817;78
53;77
55;77
116;77
148;77
317;77
407;77
486;77
527;77
667;77
923;77
32;76
82;76
188;76
284;76
291;76
459;76
533;76
626;76
1027;76
2;75
46;75
91;75
173;75
222;75
303;75
308;75
335;75
568;75
721;75
1056;75
1101;75
1150;75
1377;75
7;74
99;74
158;74
451;74
465;74
616;74
885;74
38;73
62;73
168;73
487;73
683;73
842;73
1307;73
133;72
135;72
183;72
320;72
503;72
788;72
1262;72
902;71
1171;71
1258;71
1360;71
29;70
75;70
89;70
492;70
16;69
25;69
160;69
269;69
279;69
304;69
794;69
1156;69
72;68
80;68
216;68
328;68
410;68
805;68
895;68
50;67
97;67
125;67
314;67
587;67
19;66
112;66
211;66
274;66
305;66
536;66
538;66
827;66
1155;66
17;65
52;65
95;65
341;65
414;65
1055;65
1682;65
3;64
200;64
253;64
307;64
311;64
435;64
489;64
524;64
814;64
1044;64
77;63
309;63
627;63
629;63
711;63
766;63
1018;63
1040;63
1187;63
1190;63
117;62
425;62
452;62
529;62
592;62
754;62
1029;62
1274;62
36;61
69;61
103;61
142;61
190;61
373;61
447;61
463;61
595;61
617;61
745;61
758;61
787;61
829;61
838;61
857;61
975;61
10;60
41;60
280;60
746;60
767;60
768;60
789;60
855;60
1259;60
11;59
336;59
504;59
604;59
628;59
691;59
775;59
779;59
840;59
1357;59
1385;59
15;58
244;58
286;58
342;58
499;58
582;58
770;58
1036;58
1206;58
1248;58
1283;58
1661;58
1;57
93;57
115;57
360;57
415;57
424;57
738;57
1092;57
1550;57
18;56
102;56
290;56
327;56
356;56
372;56
378;56
385;56
607;56
783;56
931;56
1050;56
1062;56
1163;56
1189;56
1294;56
1351;56
203;55
337;55
361;55
443;55
467;55
976;55
985;55
1435;55
186;54
379;54
550;54
826;54
1037;54
1162;54
1200;54
1225;54
1388;54
1714;54
349;53
381;53
390;53
399;53
408;53
579;53
589;53
594;53
610;53
761;53
1161;53
1199;53
1346;53
51;52
333;52
464;52
528;52
532;52
598;52
653;52
750;52
1032;52
1089;52
1135;52
1183;52
1233;52
1334;52
1539;52
128;51
268;51
428;51
530;51
597;51
606;51
614;51
735;51
785;51
828;51
921;51
1124;51
1195;51
1557;51
1581;51
232;50
319;50
366;50
371;50
393;50
438;50
466;50
625;50
685;50
693;50
777;50
922;50
966;50
1110;50
1186;50
1188;50
1202;50
1247;50
1329;50
1400;50
1402;50
76;49
88;49
363;49
403;49
498;49
510;49
703;49
946;49
1011;49
1261;49
1320;49
1359;49
1640;49
1751;49
1761;49
61;48
301;48
312;48
321;48
819;48
823;48
833;48
911;48
1022;48
1185;48
1257;48
1475;48
104;47
448;47
560;47
739;47
748;47
751;47
796;47
835;47
925;47
1112;47
1256;47
1379;47
1418;47
68;46
78;46
221;46
245;46
383;46
600;46
753;46
793;46
797;46
834;46
913;46
1085;46
1122;46
1152;46
1263;46
1327;46
1338;46
1344;46
1348;46
1378;46
1417;46
54;45
347;45
367;45
417;45
547;45
666;45
949;45
1012;45
1151;45
1517;45
1580;45
210;44
491;44
622;44
632;44
822;44
992;44
1049;44
1074;44
1130;44
1170;44
1335;44
1387;44
1422;44
1472;44
1487;44
63;43
159;43
194;43
204;43
237;43
324;43
401;43
482;43
551;43
658;43
786;43
1025;43
1168;43
1386;43
1424;43
1574;43
242;42
246;42
257;42
276;42
277;42
292;42
322;42
412;42
427;42
522;42
601;42
612;42
696;42
830;42
900;42
1031;42
1165;42
1182;42
1203;42
1249;42
1301;42
1309;42
1426;42
1549;42
34;41
39;41
197;41
340;41
409;41
573;41
684;41
733;41
832;41
836;41
853;41
875;41
916;41
1064;41
1121;41
1316;41
1375;41
131;40
334;40
429;40
506;40
715;40
741;40
856;40
1210;40
1358;40
1482;40
1515;40
1672;40
136;39
358;39
397;39
416;39
512;39
839;39
958;39
1123;39
1146;39
1409;39
1526;39
1694;39
1801;39
56;38
106;38
239;38
295;38
442;38
502;38
773;38
778;38
825;38
961;38
1120;38
1148;38
1373;38
152;37
162;37
178;37
182;37
285;37
329;37
391;37
556;37
611;37
619;37
801;37
846;37
880;37
950;37
1017;37
1021;37
1245;37
1298;37
1299;37
1331;37
1340;37
1347;37
1362;37
1408;37
1512;37
1533;37
1704;37
6;36
42;36
57;36
65;36
114;36
137;36
266;36
488;36
511;36
526;36
725;36
736;36
848;36
1045;36
1119;36
1288;36
1303;36
1310;36
1324;36
1330;36
1349;36
1453;36
1785;36
108;35
302;35
338;35
388;35
478;35
618;35
694;35
764;35
948;35
953;35
965;35
1118;35
1180;35
1505;35
1584;35
709;34
730;34
732;34
747;34
837;34
920;34
991;34
1042;34
1191;34
1363;34
1410;34
1431;34
1511;34
1802;34
1875;34
118;33
422;33
441;33
460;33
501;33
559;33
602;33
637;33
717;33
737;33
1035;33
1071;33
1241;33
1306;33
1381;33
1391;33
1454;33
1548;33
1556;33
1674;33
1678;33
1712;33
1727;33
1880;33
1893;33
1899;33
1989;33
163;32
225;32
310;32
