16242;2024
2760;1262
7700;988
2425;971
9831;945
11288;881
19459;879
3906;863
5550;840
16069;829
10465;818
8808;813
62;799
14153;792
8319;783
3957;774
13179;767
2742;728
6876;723
8532;709
6310;696
7064;678
14743;671
8415;668
2415;667
19504;651
11502;648
5670;629
14561;625
6703;613
2266;611
7916;611
557;610
20278;605
19162;600
16058;599
18843;594
11140;588
16003;583
7245;576
2461;573
11529;566
16029;564
61;558
7606;552
18056;542
5779;539
19885;535
20240;532
4431;529
11957;520
6812;519
9261;519
12831;519
19464;517
12895;511
10658;508
13475;503
19482;488
19542;483
11200;478
18403;476
4599;467
9818;467
16880;467
3426;459
12648;454
8993;453
5254;449
18489;446
9071;445
16216;442
21094;432
14286;429
1711;423
21812;421
3509;419
8890;419
19855;419
603;417
7965;417
40;416
21084;414
11854;411
16749;411
19481;411
9359;404
21682;400
13991;394
4123;392
1726;390
6143;390
13509;390
1174;387
829;386
9326;383
5641;382
17758;382
2072;380
12505;380
13501;377
16229;373
20636;373
14566;371
1464;370
7759;370
2962;369
2766;361
6875;361
4376;359
15826;359
17958;359
12131;356
16167;355
18603;355
12525;350
20156;350
20470;350
14358;349
14194;347
14271;347
6008;345
17742;345
15983;343
18220;341
754;339
9597;339
12506;339
19470;339
17142;338
12875;337
22001;336
3076;335
20759;335
1927;334
8294;334
11045;334
17912;334
796;333
1542;332
15533;331
13169;330
15798;327
18787;327
752;326
16322;325
10061;324
17678;320
13433;319
1367;317
4167;316
4021;313
15260;312
19555;310
14268;309
2650;308
5627;306
2318;305
7555;305
17090;305
20128;305
12465;303
11477;302
21245;302
9972;301
19040;299
17764;298
17667;297
5369;296
15859;296
13772;295
21994;295
6137;294
16372;292
6977;288
11134;287
64;285
5399;283
21067;282
21678;281
4503;280
10111;280
11589;280
5963;278
14639;278
20287;277
2831;276
13239;276
5282;275
11096;275
14547;275
14674;275
18176;275
5313;274
5656;272
19832;271
16109;270
18620;270
19486;268
4237;267
7826;267
9738;267
13693;267
5493;266
6259;266
15497;266
3711;265
4334;263
10656;263
11721;263
8724;262
9384;262
10660;262
6087;261
11653;261
3883;260
3623;258
14217;257
10235;256
11519;256
7560;253
11061;253
12409;253
20460;253
7581;252
12677;252
13568;251
505;250
15218;250
18841;250
13153;249
8885;248
7401;247
10822;247
18167;247
3485;246
4595;246
5710;246
13052;245
15734;245
19798;245
21249;245
3745;244
18866;244
11342;243
17694;243
15967;242
4098;241
7472;240
9706;240
5534;239
12210;239
18492;237
43;236
9380;236
15669;236
283;235
14101;235
18464;235
172;234
8086;234
15964;234
8975;233
11503;233
18219;233
5447;232
8090;232
19764;232
561;231
13526;231
17159;231
12804;230
19712;230
6854;229
14433;229
16188;229
11265;228
12567;228
8595;227
9431;227
4820;226
10177;225
13677;225
15351;225
15442;225
9222;224
12521;224
17264;224
18023;224
3688;223
5521;223
7575;221
11408;221
13400;221
13844;221
21554;221
11156;220
2605;219
2608;219
7144;219
17054;219
9370;218
13379;218
16317;218
2931;217
10315;217
13961;217
14208;217
15422;217
12727;216
19811;216
20171;215
14973;214
19896;213
21495;213
174;212
14526;212
6303;211
10637;210
21789;210
18527;209
5849;208
10137;208
11540;207
15626;207
4142;206
4874;206
6780;206
11459;206
11936;206
12063;206
17398;206
7791;205
53;204
14059;204
19536;204
3833;202
